CPF,horas_atuando,duble_cpf,seguidores_instagram,seguidores_twitter
85015443230,50000,59829492751,3364,58633
84533823397,20000,50748684873,12848,81833
34531254873,1000,61863893324,69556,79188
56166105184,12000,26433702671,44513,93536
65433637189,20000,45314620667,25280,67113
66253244953,2500,,68112,92781
88224356557,15000,70319074566,46259,1324
48630328871,12000,28510431217,17493,91700
86536969217,20000,,27518,78592
21213262219,1000,60325430854,33418,11090
59491612164,1000,,37958,32507
82993624552,500,,77652,26862
33226425612,5000,92713966488,72534,62032
84770687790,100000,29025810697,91433,41192
34488704624,100000,95692854837,29071,83381
13567231884,50000,33515169721,89441,70358
75273816346,500,23374381920,84302,29563
57641515331,1000,79688280054,61405,41339
90917857530,100000,59118868596,89920,19225
15913853017,15000,70120421591,47700,42332
31542813157,1000,,26906,32822
99954801688,1000,86149186830,68942,21191
35668842729,15000,,64126,19655
28598926199,50000,66126537901,75329,49550
13928009848,500,,52250,51817
94611678565,5000,12015329180,4283,63297
10255667104,2500,67073346822,2387,74299
86910643357,2500,13213135880,99199,11484
35121662357,15000,,74938,32206
66944973470,20000,12082380418,4445,45218
61572736771,100000,38797550170,99495,50111
55078449097,5000,30120764666,63987,76677
93370025637,1000,44695587175,70235,60045
95819690845,20000,74025246959,13273,43400
98450335647,12000,33453125398,39003,75396
23521134050,500,,89350,82787
62126425845,500,91911623018,85953,41724
86670200902,100,,90873,26894
44770569723,2500,46538530585,86329,71433
16359714560,2500,66912422300,56435,98550
33328428698,100,23834268991,81395,10176
63098790340,100,41411637621,78443,80867
97587091336,500,54525764901,28204,48251
33765758037,100000,69466453900,87568,28444
13702655903,50000,,78689,82821
69175531111,50000,,40452,30597
67421817014,20000,70722845367,90229,14030
70845691417,100,47514838900,41630,71568
66209587597,15000,78288555772,48188,92083
97365403620,100000,58226496120,6840,32235
18227889396,15000,38202479394,48560,24044
82568686405,1000,19692963573,29995,83888
30106848225,12000,69690471126,81671,53989
98927337378,2500,96931999345,16381,98356
20866266689,50000,22656788642,50840,22338
86714190949,1000,52111608165,30572,80686
35175311508,100000,69239444454,73979,38680
10069274156,50000,,67213,43959
90173578236,100,79104642375,62000,80281
81331025721,5000,21681956422,76926,22571
85455251535,20000,,45123,445
72443999845,1000,78548194160,50446,56138
34679730758,12000,,59902,58758
62561679052,2500,69717133556,53671,41753
49384898469,100000,,49546,34275
37336130970,100000,,63825,7744
54910888497,1000,35986354706,15082,42853
22010233500,12000,,90825,6085
24203289252,15000,76788002555,11224,55965
70339745542,100000,67077232577,83869,15255
65689186464,12000,85296555667,4995,86505
92127817864,2500,13264216076,80135,1947
38685689758,15000,43785621317,6647,31410
92318382902,12000,71277923230,4684,78992
22539523177,1000,,37772,39512
64459908593,12000,46075880411,46032,22780
31244585718,100000,,75269,31892
37064188147,500,50454081664,59468,94817
36822447081,20000,83158763186,13063,75981
84116949075,50000,,64521,57532
60010337532,100,,10828,27592
25871568832,100,26975901648,52532,12751
60434447410,50000,22158472763,2773,10400
37091202393,100,,89695,49725
81278011113,1000,90153973108,53575,25853
77866147464,2500,30320420911,49742,88169
59085190758,500,74470947350,30342,71460
38922470558,100000,97320657284,54069,31166
54768392901,50000,22610651798,8269,75929
84872551329,100000,,93560,9805
77032705070,1000,54635392214,73522,9088
12200512516,2500,70967394146,54860,64782
80045895141,2500,,199,27434
75439737262,100,,40455,78624
83190967080,2500,,3184,14255
55575542146,20000,72324497874,75579,24538
10690086043,100000,49717959742,90904,70823
80463538715,100,,29048,82373
86264535162,2500,17429212884,61529,82982
53900281644,15000,,1124,56654
90271308853,500,41079924203,30522,75112
23568613258,5000,10532087752,56146,80586
79552370828,100000,19703885010,26865,8917
90132417290,500,,27932,23979
42484994987,15000,63993034911,1483,6737
59011844535,5000,,14129,34796
55925637056,12000,86372915769,29723,87851
62667257600,12000,,4925,22260
62851152388,15000,79950525811,14904,78266
44363870709,100000,87854090284,73527,25485
46131154431,100000,,66965,36561
77163965130,1000,,6299,65327
91103647440,100000,,90581,40819
79092625504,100,16233140694,23651,59786
36422828324,20000,89165232740,49619,68574
10552184755,50000,78332790722,42505,98202
30383536005,100000,60888363733,6500,85241
10721319897,500,,22143,45288
23381682840,100,79182256463,61604,7120
31713141645,5000,15955075019,61880,33410
76116995468,2500,,29971,36040
63108667282,12000,,23542,53807
20369049025,5000,29164986535,14650,46419
32463048745,20000,,83323,89029
90949104680,20000,,97980,9433
60064959738,50000,85553654282,9571,53550
93096599777,100000,74473546029,83368,64585
75501494378,12000,,42878,72870
53968344162,100,,35088,10838
19636324711,2500,54294912930,2331,96742
39360630406,1000,49013147902,82078,13360
75774496725,100,31920363758,75107,22392
75355894885,20000,14023944722,64372,82159
55789434346,12000,19521002586,7471,67484
99731856683,50000,,83835,34259
60826664679,100000,,71092,37521
84267764567,500,96579268506,56870,48396
32836110880,1000,26768768737,22748,8289
92117813638,15000,10092211544,57923,45347
14668288705,20000,41617253613,56120,80344
39220708539,20000,45750338779,43675,59722
75476467594,50000,,4630,66499
34478793231,20000,10726310279,73781,13710
49748255454,20000,95230437313,58947,54995
33006363936,2500,18861766385,8341,22892
86257791377,1000,49915285931,27410,60059
19191114696,500,,38522,32178
49907826330,2500,90412288331,98442,5816
66210103760,50000,,87996,88866
29953909564,100,24465688932,84849,88632
65521271824,100,46789169667,84207,31827
92193276895,2500,,66556,24361
55398565841,5000,74188372114,79152,71485
47423532296,100,61798843716,79525,44247
78372879068,50000,37681594408,48724,11426
13433025222,12000,10282581048,65440,7980
11646781322,20000,69914793477,53735,85836
29791996945,15000,17149093245,65110,63537
32093937121,100000,80930686214,63776,17704
91404844065,20000,81327558630,10951,59351
95944210796,50000,,83293,17170
60713618660,15000,22725388890,34282,58217
11922089566,500,,60185,3451
54600539409,50000,46900413213,74428,55969
72627279239,100000,,61265,9340
99180906435,12000,55195009966,57095,49987
16849676500,2500,,58296,54329
55952106309,12000,41528011031,14911,14979
89263738253,5000,,64512,84784
33376605719,15000,,16591,53376
52266170449,5000,,63309,67734
12554494847,50000,47057267941,35846,67922
34887162057,100000,10312426780,2351,7452
57205218341,2500,31004243984,80519,49264
11709120164,500,30948626058,50149,93372
20256829616,20000,34010408951,78768,56673
10265410182,1000,,99357,18839
65442224231,50000,,71175,41260
44638418954,500,,6022,12918
98644085668,500,23470489678,44409,3245
49933320227,500,65168660582,24262,11464
56552866367,100,93079604908,58451,8096
25614389560,100,71841192202,3201,95098
98725254398,2500,,69384,83746
74088166518,500,70112101335,890,35790
96739246219,1000,13433025222,72506,34499
47403905502,15000,77242773353,3672,92905
99808855182,20000,26106582033,96612,21463
14275347680,100000,23677653233,52231,21977
94196864720,20000,,33204,19216
92296886573,12000,88783642540,65775,97950
12605746260,1000,,35162,93986
76743653438,12000,47053493849,60244,8306
32338652631,5000,29843105000,92849,44603
95525334396,15000,98647277793,69542,35677
23577722780,5000,86229066410,47817,37059
66198889908,2500,,99374,13626
78406699237,100000,,33255,11855
15152864717,100000,54252793142,93690,63185
72156201509,20000,94282673281,61418,73551
61597691852,20000,,55349,18308
80348373662,500,99465803112,89453,86181
16525988568,50000,,58855,6598
63237751809,1000,,2294,6555
61498136894,1000,85050632059,1877,48822
51509034834,100000,45936461218,63195,72483
81169348747,100,,83454,43815
59205673423,15000,90917857530,3076,9769
91034470847,5000,48992047230,51549,18586
11592806641,100000,28866870794,7950,72555
14551044347,500,,70629,60912
73559132104,100,,13081,41532
33521433361,20000,78421036822,76689,13630
19147177005,12000,,47668,81603
13809646196,100,,57482,28689
32898145440,5000,23309398132,53169,25439
94941116720,12000,,4995,54372
85696744230,5000,22039412053,61423,87170
76317096310,100000,84317793356,39777,16460
89350231382,100000,,69531,40017
76335896840,20000,,38226,13896
40595731180,100,,56053,77589
30998682725,20000,40891088709,53130,70238
57006409949,20000,,31446,65750
78812643386,500,14062303503,28926,85716
13393857628,5000,,16374,89664
68023292522,5000,,16198,62651
54517595132,50000,,65922,12161
39815653975,100,72117376694,11249,96248
15461522233,2500,,1256,7797
30023187296,15000,88644802713,66260,96711
29435976379,1000,84280024421,20531,6706
70216750558,100000,,77073,23892
79093031139,50000,,88353,31552
35929969265,1000,,14525,75608
26995757887,5000,90779549231,83390,96408
50441866106,1000,39402738591,70691,47985
93824498044,100,,86787,9307
91489569987,1000,,91590,13094
46421020422,500,,12373,59181
41242385689,50000,,17589,16474
87301320496,1000,25228557377,49256,32892
85318208500,500,,17851,85634
95014255715,1000,,9362,40942
75893205214,20000,,99607,96959
94923879781,100,,21187,37714
81974195650,100,52961834586,87893,44652
86256515120,100,71766616372,54666,98787
24234438331,12000,59295604407,61580,84301
61401666924,12000,61036213205,78659,69923
21550870625,2500,28996233984,1773,18245
11535995056,2500,,92688,50022
38833874840,100,,99756,42071
56323957416,2500,61171647130,4007,25664
74096590208,100000,17825940461,3511,44159
91007786412,2500,52914516929,45944,48663
44418178859,100,28692138886,91396,16031
13106311579,20000,17213326100,18750,48288
38660143107,1000,79540040942,4134,34372
31062414469,2500,97795790933,48692,86870
45992032502,15000,,71950,77146
58887410850,5000,,39998,80190
40194734567,100,72792938601,6760,74849
39022643252,12000,,21618,3002
15859428220,50000,13488393396,60105,83320
69122073722,500,13756936648,45094,20510
79581620711,50000,,77348,74471
82813565562,50000,,50944,56147
93218986244,15000,33693380552,7314,81913
43430623435,12000,62717037339,74443,95095
53414878470,100000,,85441,61529
90185786811,100,,66199,89795
11826103271,100,,70891,75717
78141392831,5000,,27598,59988
56448255273,15000,,95474,80948
15452234189,2500,39360630406,70233,21658
11052185596,50000,,2108,5016
14669517277,5000,97227071594,62667,24126
92924786190,50000,,82155,51534
83487379884,20000,48813407690,3484,42023
90895337076,1000,58845201388,55068,67785
82446960786,12000,,84086,35976
36037226179,500,,62700,22357
71558208912,20000,35823179510,16562,52301
86618817260,500,28956302673,20097,88116
89178911472,15000,91126215436,73402,72404
86187717890,50000,17843954212,72735,86366
12943420445,100,,54946,47136
12727266234,20000,59118868596,15621,257
47281396702,100000,20503245594,94610,55825
29080304259,15000,,57452,99442
96662035617,15000,90173578236,9709,8219
46978245850,15000,,94851,13135
57431793861,50000,76849658785,42260,1903
68703850891,20000,52769984826,83363,5922
31216406537,500,10120210786,55817,25629
21479506661,100,35493342714,28310,48884
65144113793,5000,95040325665,28125,59282
79520443028,5000,68146984878,1333,28188
88789256145,100000,83952981266,44000,93322
68692879106,20000,69011278477,88895,74708
84714492584,2500,,30669,47599
66474777368,100,61064785199,5514,80347
99116183127,20000,,26102,30719
17745054091,15000,29393396350,80593,34888
70130440275,20000,50584180885,25690,88643
84322903330,15000,,18290,559
49445929254,12000,,41224,56512
70696334307,20000,,19977,20174
83429931471,12000,12709253826,61475,28615
62162510957,5000,37489955537,87492,58987
87707299109,100,77136584662,86299,68611
43061178946,12000,,30357,79963
56495030615,20000,97921558870,64169,55794
74354758656,5000,41500351898,90898,90542
85988213718,15000,53518387464,48816,21184
45572559838,20000,,48643,50437
72460327071,15000,69689698407,62662,42667
86434480389,20000,,71129,33810
22640481654,100000,68826703091,21594,74612
72844144694,2500,,12850,14333
89862899750,50000,74233426785,78274,21309
93769968808,100,,64865,64753
56802969806,20000,29195194859,68473,74816
38090235964,12000,32675629001,47981,98403
78800829698,12000,,93633,19747
98289782907,500,89495373372,25938,55469
94594580230,100000,65639919605,66279,97470
60198427192,5000,,90411,20339
30585887164,12000,11807716132,42262,63838
30152868315,2500,56113980893,9179,69692
85956335588,12000,15775409754,48417,94514
23530906052,20000,,84035,46248
80294353336,15000,92578420077,87349,82734
95453457218,500,95830722698,32335,52797
56919723178,100000,18370771843,89180,27465
38154969844,500,81012211419,94349,38255
80505401195,100,57630220940,6297,42893
27537657734,12000,49720058327,5361,1060
91806557276,15000,,39558,69042
16779133753,5000,49445929254,6998,99816
89114824658,2500,16874393641,70211,42757
71972860566,100,,99480,96313
29868284871,100000,43404050799,42827,91376
15130405950,50000,,60499,22830
64159362266,500,,64534,82142
82310146652,2500,71060925429,12786,967
31212892640,5000,19238799608,56581,25514
60087137134,12000,,89247,44647
62712774323,12000,38503682198,68048,71698
99546994206,12000,,40492,29267
43436417747,500,,15640,63530
44391132305,500,70136376133,1488,36555
77881122288,50000,,91519,28429
63258002144,100,33255686464,66756,42271
92253296522,1000,,73774,26313
44464218608,100000,,61871,94407
33967190115,50000,32461820586,90882,46215
60357475998,500,,85609,89407
43607985385,15000,,58571,73820
24673622071,12000,39815653975,88963,93972
41960818525,5000,55819372090,10524,21024
72150192739,100000,92127817864,93474,59949
25184414173,5000,12018555366,65061,49188
77473432844,15000,54835266317,85836,95987
45712812399,15000,11981568469,30093,55377
32288693128,12000,45242950891,61540,93292
47012161945,50000,93921037788,52533,25808
69969405225,100000,21935810824,37599,16593
27737246035,12000,21616257270,11134,64007
77000741124,100000,36001614297,28892,57460
42454175580,2500,,89703,10546
