CNPJ,CPF
25776742292783,90870963859
65584843227507,54459631197
39280180505111,58182564430
72940236893833,71520744412
95660750107841,31779529992
25776742292783,54632032344
65012305574195,54301397913
41917072548596,96528593953
98350280848017,62497149688
39280180505111,87305979345
12889672508035,71581519747
36165256900022,15899987727
94466310402991,71321965108
80993060686527,68926695848
20077990191341,29546617055
56114895756964,53626159464
59108194804780,82158267707
31032450253537,39779536577
25513712398394,84355313497
47826093703467,51040177719
82011566347608,98729711364
10583135150296,57835274006
68312882938921,40258104933
65584843227507,25647784251
18281739518582,20370935086
20077990191341,82796504577
92522664749144,76881629057
39280180505111,77392957581
92522664749144,40254480338
64411873825172,24035242930
96252915496527,37244552033
36165256900022,59367332496
24366148453943,56615026092
95660750107841,71481131404
20077990191341,91556951384
62749743857167,90984182290
38045647514401,11124231706
17930212248350,10160998673
79188359316833,83140166094
62668877819131,54677305971
95386174431158,11653747834
52353336284687,77234901513
39003021370379,90994500346
65584843227507,97400649767
35810129552383,92789707315
55841356143005,54630684295
72940236893833,37017566966
53902059683323,77439576550
36165256900022,68977076923
97534969517714,74809970423
72465950607081,41599293701
24366148453943,83364655240
24213037007828,86550713740
29394446117338,27235981361
65012305574195,21360955766
17930212248350,35716251212
98350280848017,70144315257
18281739518582,21905736274
97534969517714,41965693572
96446561698593,71567626979
35810129552383,96029129753
38045647514401,54237974946
25513712398394,60829460432
97534969517714,17900728292
95386174431158,55974308898
31161948922058,98677668627
82851329951625,12128689658
95386174431158,67034102673
36551947019119,70136376133
55841356143005,25152695086
80197117608063,82998695124
49341182316212,69358535881
80509909102767,12928192611
92522664749144,40712801379
61303513933329,10026963951
94466310402991,28996233984
14449365346203,36403622391
91166863731899,46726625401
80993060686527,87352987336
95660750107841,49591413405
97534969517714,93419873871
85443217227750,33017620346
12889672508035,58890434600
39003021370379,79440137803
94312606099957,94085651299
46097289636674,35289881754
85443217227750,68901132933
18281739518582,53002073808
56114895756964,77121152343
20077990191341,16984212995
27745130881963,99893340229
17930212248350,75873182212
96252915496527,21129340296
65012305574195,39325355664
34309540217627,73012606280
17930212248350,82653958979
92522664749144,54833283339
38045647514401,45280952208
97811619447236,78065351455
39280180505111,66966878012
29394446117338,68132869151
12889672508035,16848706653
21656594657176,23170161311
38045647514401,25295141496
34309540217627,74175011981
59641810724473,25513812495
85443217227750,64342575017
82561615894649,79183920613
75879460602581,33709699528
59191751694955,28866870794
59641810724473,10356187822
82165497775159,52781793715
94823868628552,70586908357
38045647514401,63314810912
31161948922058,29015167407
39280180505111,73182625492
77948010861427,47193323221
77948010861427,43555072438
84419120657576,59459405763
59641810724473,82090840780
27745130881963,71283989088
25776742292783,41797454006
32446416049734,50119660712
14449365346203,73963197920
29985749885620,72143036237
75879460602581,64933835366
39003021370379,19440815808
39003021370379,71914844570
41418339362464,33763776426
58380936692239,46536753189
19340753971102,12012349455
45295288702545,92316518172
91166863731899,89568784256
12889672508035,26827378216
61303513933329,92668230041
82561615894649,68386022745
41418339362464,95272988347
24213037007828,23014796849
95660750107841,80159988661
94466310402991,19717510557
31161948922058,78952872406
92522664749144,40204462357
25513712398394,48844805640
36551947019119,76349051160
82165497775159,86372915769
62749743857167,23549691794
91166863731899,48492635884
54815793842573,48065968597
29394446117338,68432934224
96252915496527,22832871650
34309540217627,36328851572
14449365346203,57388625546
78376027409410,33743253609
31032450253537,24452492385
41418339362464,92742970318
59108194804780,43538600979
82561615894649,24025195569
32446416049734,16878377012
61921603224803,28033616591
25776742292783,26414867807
47826093703467,85102801901
62668877819131,28150417144
65584843227507,75174751368
37807480399323,34749272974
72940236893833,25023274723
94312606099957,21085074139
33627455438980,24610183022
85833961954628,90161429386
41917072548596,97220873281
10583135150296,90599157249
85443217227750,42622758102
97534969517714,76482227608
95386174431158,43886203342
29394446117338,42211921971
20077990191341,27999427315
94823868628552,66400655341
29394446117338,27647945006
82011566347608,46543451253
25513712398394,27121215813
46097289636674,85593895982
77948010861427,33088760952
41917072548596,46666696440
82484311618001,91584803866
72465950607081,45908293716
37698948044599,22257653555
33627455438980,40197117871
82874747428016,44338450523
47826093703467,12959056696
82011566347608,40502716323
97811619447236,62770142355
77363555522414,36044689241
85443217227750,52721220202
14449365346203,52590244824
72465950607081,96919693104
64411873825172,86601837179
97990733908995,86381008101
77363555522414,52045767953
85443217227750,50786786918
82874747428016,64387835890
80294934452936,65649892933
62668877819131,32077240244
59191751694955,77519966158
33627455438980,70009838873
34309540217627,76831250771
77363555522414,42040077676
65012305574195,90498688384
61921603224803,41792714778
80294934452936,58192053247
32446416049734,36657072860
36165256900022,43295601106
45295288702545,52188093214
96758550393062,96019819656
49341182316212,51033273577
97811619447236,85085169575
39003021370379,76682063630
29394446117338,29237379091
59108194804780,43780262444
92472164654253,12124251313
58380936692239,76405523001
59191751694955,56829996363
59641810724473,11041520946
45295288702545,80480565971
49341182316212,18671964765
47826093703467,54415739280
91166863731899,53106822751
61303513933329,14843993483
72940236893833,53624964768
84419120657576,71572319352
62749743857167,28268179196
80509909102767,85413893035
59108194804780,41336578999
94312606099957,28301166119
83278808046270,65363898882
62749743857167,79536509235
58380936692239,57744329503
75879460602581,97125604004
45295288702545,97227071594
97811619447236,93891316629
31161948922058,82758065837
59108194804780,37270437643
82622589316584,91636417337
94312606099957,85933139397
47826093703467,11964763281
80509909102767,58054350173
80197117608063,36548707375
21656594657176,67204033601
82165497775159,70889264945
29394446117338,84026460464
14449365346203,98813841862
33348500404737,40309329388
29985749885620,17661565932
82851329951625,15771361972
20077990191341,69785651194
82561615894649,28554048742
25776742292783,10809919103
32146474794536,56557013338
32446416049734,73343570801
85443217227750,48013768571
37698948044599,77174051649
18281739518582,69435346320
85443217227750,30582190029
62749743857167,34091296463
20077990191341,98701808361
82851329951625,65310837629
74549080594929,85415878468
34309540217627,87349532597
21656594657176,75396122719
18281739518582,29155324347
83278808046270,28960577565
37807480399323,73335801013
85833961954628,30570257241
83278808046270,64572217852
34309540217627,40195563041
79522914976349,85330959769
94466310402991,99266417368
85833961954628,41718075904
25513712398394,98946869582
80509909102767,37735397817
41917072548596,84551658126
62749743857167,19377382891
24366148453943,46351852488
79188359316833,55224492826
95386174431158,12930227389
80509909102767,68820678211
27745130881963,65102080243
19340753971102,81306702318
74549080594929,56377505487
49341182316212,48657679314
68312882938921,74814483915
33627455438980,25021493490
61303513933329,40124331783
98350280848017,22815452449
84419120657576,91993232065
39280180505111,84327927272
68312882938921,66999714089
82851329951625,61464156850
53902059683323,53222758253
34309540217627,43243375730
85443217227750,24856725695
33627455438980,87759056794
52353336284687,94043863247
94312606099957,84219064094
27745130881963,62260024970
29394446117338,77251712594
75879460602581,86756369816
97811619447236,85651755158
45295288702545,41556028545
82874747428016,23655227833
53902059683323,96971590178
56114895756964,14023944722
20077990191341,27588015964
80993060686527,84392992836
82851329951625,79376928326
94466310402991,29794010494
72465950607081,34985453145
19340753971102,99624371621
39280180505111,35920123525
61303513933329,76210137620
80294934452936,80076893127
84419120657576,73252319822
29985749885620,91152598569
58380936692239,55899426285
41418339362464,30217974051
97811619447236,45189787765
83278808046270,39493552753
82874747428016,44627740523
38045647514401,49363488419
93922386015918,22795212855
62668877819131,36945618527
10583135150296,79955306306
59641810724473,72223824135
77948010861427,55807213817
54815793842573,55419660161
97811619447236,61167376671
41917072548596,32951331853
59108194804780,99702687559
94312606099957,51957706943
